Token.Sent,awareness,change_of_location,change_of_possession,change_of_state,change_of_state_continuous,existed_after,existed_before,existed_during,instigation,partitive,sentient,volition,was_for_benefit,was_used
have.7867,1.0,0.75,0.0,0.75,0.75,0.75,1.0,1.0,0.875,0.5,1.0,1.0,0.5,1.0
have.7868,0.875,0.375,0.375,0.375,0.375,1.0,1.0,1.0,0.625,0.375,1.0,0.375,0.75,0.375
have.7874,1.0,0.625,0.125,0.375,0.0,1.0,1.0,1.0,0.875,0.5,1.0,0.875,0.375,1.0
have.7954,0.75,0.625,0.0,0.875,0.875,0.875,1.0,1.0,0.75,0.375,1.0,0.0,0.0,0.875
have.7967,0.125,0.75,0.5,1.0,1.0,0.5,0.5,0.42857142857142855,0.25,0.5,1.0,0.0,0.625,1.0
have.8012,1.0,0.625,0.125,0.5,0.5,1.0,1.0,1.0,1.0,0.125,1.0,1.0,0.75,1.0
have.8053,1.0,0.375,0.375,0.375,0.0,1.0,1.0,1.0,1.0,0.125,1.0,1.0,1.0,0.875
have.8064,1.0,0.25,0.0,0.75,0.375,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875,1.0
have.817,1.0,0.625,0.0,0.375,0.0,1.0,1.0,1.0,0.625,0.625,1.0,0.375,0.25,1.0
have.8183,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.5,0.0,0.0,0.0,1.0
have.8214,1.0,0.0,0.0,0.0,0.0,0.75,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5
have.8269,1.0,0.375,0.0,0.375,0.0,1.0,1.0,1.0,0.625,0.125,0.875,1.0,0.75,1.0
have.8295,1.0,0.125,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.875,1.0,0.875
have.8301,0.75,0.5,0.0,0.625,0.375,1.0,1.0,1.0,0.5,0.75,1.0,0.25,0.25,0.75
have.8411,0.875,0.5,0.25,0.875,0.875,0.25,0.75,1.0,0.25,0.5,0.875,0.25,1.0,1.0
have.8412,0.75,0.125,0.25,0.25,0.0,1.0,1.0,1.0,0.75,0.5,1.0,0.25,0.875,0.5
have.8415,0.5,0.0,0.125,0.0,0.0,1.0,1.0,1.0,0.125,0.125,0.875,0.125,0.125,0.375
have.8424,0.875,0.375,0.125,0.375,0.0,0.75,0.125,1.0,0.75,0.5,0.75,0.375,0.75,1.0
have.847,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.875,0.875,1.0,1.0,1.0,0.375
have.8500,1.0,0.375,0.125,0.375,0.0,1.0,1.0,1.0,1.0,0.125,1.0,1.0,1.0,0.875
have.8545,0.75,0.75,0.125,0.625,0.5,0.75,1.0,1.0,0.125,0.125,1.0,0.25,0.25,0.125
have.8546,1.0,0.5,0.0,0.5,0.0,0.5,0.5,0.42857142857142855,0.625,0.75,0.625,0.875,1.0,0.5
have.8549,0.875,0.5,0.25,0.875,0.75,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.75
have.8585,0.0,0.125,0.125,0.375,0.0,0.25,0.125,0.8571428571428571,0.375,0.125,0.0,0.375,0.625,0.625
have.8619,1.0,0.375,0.375,0.375,0.0,1.0,1.0,1.0,0.5,0.125,1.0,0.875,0.25,0.5
have.8693,1.0,0.625,0.0,0.25,0.0,1.0,1.0,1.0,0.875,0.375,1.0,1.0,0.625,0.375
have.8761,1.0,0.625,0.0,0.5,0.5,1.0,1.0,1.0,0.625,0.0,0.75,1.0,0.625,1.0
have.8781,1.0,0.5,0.375,0.5,0.0,1.0,1.0,1.0,0.75,0.25,1.0,0.625,0.625,0.875
have.8783,0.875,0.25,0.125,0.25,0.0,1.0,1.0,1.0,0.5,0.125,1.0,0.5,0.5,0.5
have.8836,1.0,0.25,0.0,0.125,0.0,1.0,1.0,1.0,0.875,0.0,1.0,1.0,0.5,1.0
have.8854,0.875,0.25,0.0,0.25,0.0,1.0,1.0,1.0,0.875,0.75,0.0,0.875,0.75,0.875
have.8882,1.0,0.875,0.0,0.0,0.0,1.0,1.0,1.0,0.875,0.0,1.0,1.0,0.875,0.5
have.8883,0.125,0.875,0.0,0.125,0.0,0.75,0.875,1.0,0.125,0.125,0.125,0.0,0.125,0.5
have.8884,1.0,0.5,0.0,0.625,0.375,1.0,1.0,1.0,1.0,0.125,0.75,1.0,0.625,1.0
have.8900,1.0,0.875,0.0,0.375,0.375,1.0,1.0,1.0,1.0,0.375,0.875,1.0,1.0,1.0
have.8979,1.0,0.875,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.75,0.5
have.8988,1.0,0.75,0.125,0.75,0.5,1.0,1.0,1.0,1.0,0.25,0.75,1.0,0.75,0.875
have.9044,0.875,0.875,0.0,0.625,0.375,1.0,1.0,1.0,0.875,0.75,1.0,0.875,0.875,0.875
have.910,1.0,0.0,0.125,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.75,1.0
have.9214,1.0,0.5,0.375,0.25,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.875
have.9216,1.0,0.125,0.25,0.375,0.0,0.75,1.0,1.0,1.0,0.0,1.0,0.625,0.5,0.5
have.923,0.75,0.375,0.25,0.625,0.375,1.0,1.0,1.0,0.25,0.5,1.0,0.875,0.25,0.875
have.9243,1.0,0.5,0.125,0.75,0.75,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
have.9248,0.75,0.875,0.25,0.625,0.375,0.5,0.5,1.0,0.375,0.375,1.0,0.125,0.875,0.5
have.9265,1.0,0.375,0.125,0.125,0.0,1.0,1.0,1.0,1.0,0.125,1.0,1.0,1.0,0.5
have.9303,1.0,1.0,0.0,1.0,1.0,0.875,1.0,1.0,0.875,0.0,1.0,1.0,1.0,1.0
have.9351,1.0,0.75,0.25,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.875,1.0
have.9356,1.0,0.5,0.0,0.375,0.375,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0
have.9423,0.875,0.5,0.25,0.625,0.375,1.0,1.0,1.0,0.875,0.0,0.875,0.75,0.75,0.375
have.9428,1.0,0.625,0.25,0.375,0.375,1.0,1.0,1.0,0.875,0.125,1.0,0.75,0.5,0.375
have.9454,1.0,0.5,0.0,0.375,0.375,1.0,1.0,1.0,1.0,0.375,1.0,1.0,1.0,1.0
have.9466,0.875,0.875,0.125,0.625,0.5,1.0,1.0,1.0,0.875,0.125,1.0,1.0,0.875,0.875
have.9509,1.0,0.625,0.0,0.625,0.375,1.0,1.0,1.0,0.0,0.625,1.0,0.375,0.375,0.5
have.9514,1.0,0.125,0.125,0.125,0.0,1.0,1.0,1.0,1.0,0.375,1.0,1.0,0.875,1.0
have.958,0.75,0.5,0.25,0.25,0.0,1.0,1.0,1.0,0.75,0.75,1.0,0.75,0.25,1.0
have.9603,0.875,0.125,0.125,0.375,0.375,1.0,1.0,1.0,0.875,0.375,0.0,0.875,0.875,0.875
have.9631,1.0,0.625,0.375,0.625,0.5,1.0,1.0,1.0,0.625,0.625,0.875,1.0,0.875,1.0
have.9632,1.0,0.5,0.0,0.625,0.375,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
have.9705,0.75,0.5,0.25,0.5,0.0,1.0,0.875,1.0,1.0,0.0,0.875,0.75,0.375,0.875
have.9720,1.0,0.625,0.0,0.625,0.375,1.0,1.0,1.0,0.75,0.375,1.0,1.0,1.0,0.5
have.9723,0.875,0.75,0.125,0.5,0.375,0.625,0.625,1.0,0.875,0.5,1.0,0.875,0.75,0.875
have.9842,1.0,0.5,0.0,0.875,0.875,1.0,1.0,1.0,0.875,0.375,1.0,0.875,0.5,1.0
have.9940,1.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0
have.9961,0.875,0.375,0.5,0.5,0.375,0.75,0.75,1.0,0.875,0.375,1.0,0.875,0.875,0.875
have.9973,1.0,0.375,0.25,0.625,0.375,1.0,0.75,1.0,1.0,0.5,1.0,1.0,0.875,1.0
hear.12155,1.0,0.5,0.25,0.625,0.5,1.0,1.0,1.0,0.625,0.25,1.0,0.75,0.75,0.75
hear.12423,1.0,0.625,0.0,0.375,0.375,1.0,1.0,1.0,0.625,0.375,0.875,0.75,0.25,0.5
hear.1998,0.875,0.625,0.25,0.25,0.0,1.0,1.0,1.0,0.75,0.25,1.0,0.25,0.5,0.75
hear.8472,0.875,0.5,0.25,0.625,0.375,1.0,1.0,1.0,0.5,0.75,1.0,0.5,0.375,0.875
help.10352,0.0,0.375,0.375,0.75,0.75,1.0,1.0,1.0,0.875,0.875,0.125,0.5,0.375,1.0
help.9272,0.0,0.0,0.375,0.625,0.375,0.75,0.625,0.7142857142857143,0.125,0.25,0.0,0.0,0.125,0.75
highlight.4734,1.0,0.625,0.0,0.625,0.375,1.0,1.0,1.0,1.0,0.625,1.0,1.0,0.625,1.0
hit.11125,1.0,0.375,0.0,0.375,0.375,1.0,1.0,1.0,0.875,0.375,0.875,0.875,0.875,0.875
hit.5799,0.0,0.875,0.25,0.75,0.75,1.0,1.0,1.0,1.0,0.625,0.0,0.125,0.5,0.875
hold.135,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.625,0.5
hold.262,0.5,0.25,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.75,0.5
hold.6865,0.875,0.0,0.125,0.25,0.0,0.75,0.75,1.0,0.75,0.25,1.0,0.875,0.875,0.875
hold.6910,1.0,0.0,0.0,0.625,0.5,1.0,1.0,1.0,1.0,0.625,0.5,1.0,1.0,1.0
hope.10285,1.0,0.5,0.125,0.25,0.0,1.0,1.0,1.0,1.0,0.375,1.0,1.0,0.375,0.5
hope.11023,1.0,0.5,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.75,0.5
hope.12045,1.0,0.375,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5
hope.12318,1.0,0.5,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875,1.0
hope.1590,1.0,0.5,0.125,0.375,0.0,1.0,1.0,1.0,0.75,0.375,1.0,0.875,0.375,1.0
hope.2570,1.0,0.625,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5
hope.2602,1.0,0.5,0.125,0.625,0.375,1.0,1.0,1.0,0.625,0.0,1.0,1.0,0.25,0.875
hope.2688,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0
hope.2726,0.875,0.5,0.125,0.625,0.375,0.875,1.0,1.0,0.875,0.375,1.0,0.875,0.625,0.875
hope.3565,1.0,0.25,0.125,0.375,0.375,1.0,1.0,1.0,0.625,0.0,1.0,1.0,0.875,1.0
hope.4949,1.0,0.625,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5
hope.4975,1.0,0.25,0.0,0.625,0.375,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.875,1.0
hope.5837,1.0,0.5,0.0,0.25,0.0,1.0,1.0,1.0,0.75,0.0,1.0,1.0,0.625,1.0
hope.5897,1.0,0.375,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.625,1.0
hope.6217,0.875,0.375,0.25,0.5,0.375,1.0,1.0,1.0,0.625,0.5,1.0,1.0,0.25,1.0
hope.7623,1.0,0.75,0.5,0.875,0.875,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.875,1.0
hope.7885,1.0,0.125,0.125,0.375,0.0,1.0,1.0,1.0,0.875,0.125,1.0,1.0,0.875,0.875
hope.9415,1.0,0.5,0.25,0.25,0.0,1.0,1.0,1.0,0.875,0.25,1.0,0.875,0.75,0.875
identify.495,1.0,0.5,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0
implicate.480,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5
implicate.515,0.875,0.75,0.25,0.625,0.5,1.0,1.0,1.0,1.0,0.125,1.0,0.375,0.125,0.375
improve.6556,0.0,0.25,0.125,1.0,1.0,1.0,1.0,1.0,0.0,0.625,0.0,0.0,0.5,1.0
include.1359,0.25,0.25,0.625,1.0,0.5,0.75,0.125,1.0,0.75,0.375,0.0,0.25,0.375,1.0
include.1365,0.0,0.625,0.75,0.625,0.375,0.875,0.875,0.8571428571428571,0.25,0.75,0.0,0.0,0.125,0.75
include.1374,0.0,0.625,0.75,0.5,0.375,0.875,0.875,0.8571428571428571,0.0,0.375,0.0,0.0,0.0,0.75
include.1515,0.0,0.125,0.125,1.0,1.0,1.0,1.0,1.0,0.5,0.875,0.0,0.375,0.875,1.0
include.3594,0.75,0.0,0.0,0.375,0.375,1.0,1.0,1.0,0.625,0.5,0.0,0.0,0.125,0.375
include.4592,0.0,0.5,0.75,0.625,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
include.499,1.0,0.375,0.125,0.125,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75,1.0
include.5463,0.375,0.375,0.375,0.375,0.375,1.0,0.75,1.0,0.375,0.375,0.375,0.375,0.375,0.875
include.5739,0.875,0.875,0.375,0.5,0.375,1.0,1.0,1.0,0.625,0.5,1.0,0.875,0.5,1.0
include.5927,0.0,0.375,0.25,0.875,0.875,1.0,0.5,1.0,0.375,0.5,0.0,0.125,0.375,0.5
include.6414,0.375,0.5,0.125,0.625,0.375,0.875,0.875,0.8571428571428571,0.625,0.125,0.125,0.125,0.25,0.625
include.6432,0.0,0.5,0.25,0.25,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.75,0.0
include.6433,0.0,0.625,0.0,0.5,0.5,1.0,1.0,1.0,0.125,0.875,0.875,0.0,0.0,0.0
include.6562,0.0,0.5,0.25,0.25,0.0,1.0,1.0,1.0,1.0,0.875,0.0,0.0,0.25,1.0
include.6851,0.875,0.5,0.125,0.625,0.375,0.875,0.875,0.8571428571428571,0.875,0.375,0.625,0.75,0.5,0.75
include.9488,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.0,1.0,1.0
include.9608,0.0,0.125,0.125,0.375,0.0,0.5,0.5,1.0,0.125,0.25,0.0,0.125,0.125,0.625
increase.5834,1.0,0.0,0.25,0.25,0.0,1.0,1.0,1.0,1.0,0.875,0.75,1.0,0.0,1.0
increase.6206,0.0,0.25,0.0,0.5,0.0,0.5,0.75,1.0,0.875,0.25,0.0,0.0,0.0,0.875
indicate.1394,0.0,1.0,1.0,0.25,0.0,0.875,0.5,1.0,1.0,0.875,0.0,0.0,0.0,1.0
indicate.3483,1.0,0.625,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.375,1.0,1.0,0.75,0.5
indicate.372,0.0,0.0,0.125,0.375,0.375,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.375,1.0
indicate.4010,0.0,0.0,0.25,0.125,0.0,1.0,0.75,1.0,1.0,0.375,0.0,0.0,0.0,1.0
indicate.618,0.0,0.25,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.25,0.0,0.0,0.0,0.5
indicate.9553,0.0,0.25,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.25,0.25,0.0,0.0,1.0
inform.2324,1.0,0.5,0.0,0.25,0.0,1.0,1.0,1.0,0.625,0.0,1.0,1.0,0.75,1.0
inform.4192,1.0,0.25,0.0,0.375,0.0,1.0,1.0,1.0,1.0,0.5,0.875,1.0,0.75,1.0
insist.6056,1.0,0.25,0.0,0.125,0.0,1.0,1.0,1.0,1.0,0.125,1.0,0.875,0.625,1.0
intend.3206,1.0,0.5,0.0,0.375,0.0,1.0,1.0,1.0,1.0,0.375,1.0,1.0,0.875,1.0
intend.3215,1.0,0.25,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.375,1.0,1.0,1.0,1.0
intend.3727,1.0,0.125,0.125,0.25,0.0,1.0,1.0,1.0,0.875,0.125,1.0,0.875,0.875,0.875
intend.9164,1.0,1.0,0.0,0.375,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875,0.375
interview.10491,1.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
interview.11297,1.0,0.75,0.0,0.625,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
introduce.5443,1.0,0.75,0.0,0.75,0.75,1.0,1.0,1.0,1.0,0.375,1.0,1.0,1.0,1.0
invite.1701,1.0,0.125,0.125,0.125,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75,1.0
join.353,1.0,0.625,0.25,0.375,0.375,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.625,0.5
join.4648,1.0,0.625,0.625,0.75,0.75,1.0,1.0,1.0,1.0,0.375,0.625,1.0,1.0,1.0
keep.10716,1.0,0.375,0.0,0.125,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.75,1.0
keep.10842,1.0,0.625,0.25,0.25,0.0,1.0,1.0,1.0,0.875,0.5,1.0,0.875,1.0,0.375
keep.12257,0.875,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.125,1.0,0.875,0.375,1.0
keep.12301,0.875,0.5,0.25,0.625,0.375,1.0,1.0,1.0,0.5,0.75,1.0,0.875,0.375,0.875
keep.363,1.0,0.75,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.875,1.0
keep.5604,1.0,0.125,0.125,0.125,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
keep.6127,1.0,0.75,0.25,0.25,0.0,0.875,0.875,0.8571428571428571,0.875,0.75,0.75,0.875,0.875,0.875
keep.9340,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.375,0.125
kill.11323,0.875,0.5,0.25,0.75,0.75,0.875,1.0,1.0,0.75,0.5,0.875,0.625,0.25,0.875
kill.1154,1.0,1.0,0.0,0.875,0.875,1.0,1.0,1.0,1.0,0.375,1.0,1.0,1.0,1.0
kill.1207,0.75,0.75,0.375,0.625,0.5,1.0,1.0,1.0,1.0,0.375,0.75,0.75,0.75,1.0
kill.18,1.0,0.75,0.0,0.375,0.375,1.0,1.0,1.0,1.0,0.375,1.0,1.0,0.75,0.5
kill.5129,1.0,0.25,0.125,0.25,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.875,1.0
know.1000,1.0,0.25,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.75,0.5
know.10143,1.0,0.5,0.125,0.5,0.0,0.5,1.0,1.0,1.0,0.125,1.0,1.0,0.5,0.5
know.10614,1.0,0.375,0.125,0.125,0.0,1.0,1.0,1.0,0.875,0.125,1.0,0.875,0.375,0.375
know.10622,1.0,0.375,0.125,0.375,0.0,1.0,1.0,1.0,0.875,0.125,1.0,1.0,1.0,1.0
know.10628,1.0,0.625,0.375,0.5,0.0,0.875,0.875,1.0,0.75,0.5,1.0,0.75,0.75,0.5
know.10807,0.875,0.375,0.0,0.625,0.375,1.0,1.0,1.0,0.875,0.375,1.0,0.875,0.875,0.875
know.10835,1.0,0.3571428571428571,0.14285714285714285,0.25,0.0,1.0,1.0,1.0,1.0,0.25,1.0,0.9642857142857142,0.6428571428571429,0.8571428571428572
know.10990,0.875,0.25,0.0,1.0,1.0,1.0,1.0,1.0,0.625,0.0,1.0,1.0,0.875,0.875
know.11004,1.0,0.5,0.25,0.375,0.0,0.75,1.0,1.0,0.875,0.25,1.0,0.875,0.5,0.75
know.11412,0.125,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.125,0.125,1.0
know.11500,1.0,0.4285714285714286,0.10714285714285715,0.5714285714285714,0.5,1.0,1.0,1.0,0.8571428571428572,0.0357142857142857,1.0,1.0,0.8571428571428572,0.9642857142857142
know.11955,1.0,0.5,0.25,0.375,0.375,1.0,1.0,1.0,0.25,0.5,1.0,1.0,0.875,1.0
know.12076,1.0,0.25,0.0,0.75,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
know.12080,1.0,0.125,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.875,1.0,1.0
know.1740,1.0,0.5,0.0,0.25,0.0,1.0,1.0,1.0,0.875,0.0,1.0,0.625,0.625,0.5
know.2351,1.0,0.4285714285714286,0.25,0.4285714285714286,0.0357142857142857,0.8571428571428572,0.9285714285714286,0.9183673469387755,0.8214285714285714,0.3928571428571429,0.9285714285714286,0.8214285714285714,0.6428571428571429,0.4642857142857143
know.2872,1.0,0.25,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.875,0.75,0.5
know.2890,1.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.875,0.75,1.0,1.0,0.5,1.0
know.2914,1.0,0.375,0.125,0.5,0.125,0.875,1.0,1.0,1.0,0.125,1.0,1.0,0.375,0.5
know.2947,0.875,0.5,0.0,0.625,0.25,1.0,1.0,1.0,0.875,0.375,1.0,0.875,0.5,0.375
know.2971,1.0,0.25,0.0,0.625,0.375,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.375,1.0
know.3148,1.0,0.625,0.125,0.5,0.375,1.0,1.0,1.0,0.625,1.0,1.0,1.0,0.75,1.0
know.329,1.0,0.25,0.0,0.25,0.0,1.0,0.75,1.0,0.875,0.25,1.0,0.75,0.5,1.0
know.3304,1.0,0.375,0.0,0.375,0.375,1.0,1.0,1.0,1.0,0.375,1.0,1.0,0.625,1.0
know.3364,1.0,0.5,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.125,0.0
know.3770,1.0,0.625,0.0,0.375,0.375,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875,0.5
know.4505,1.0,0.25,0.0,0.375,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.75,0.625,0.5
know.5701,1.0,0.375,0.125,0.5,0.0,1.0,1.0,1.0,0.875,0.125,1.0,0.875,0.625,0.375
know.5743,1.0,0.5,0.125,0.25,0.0,1.0,1.0,1.0,0.875,0.125,1.0,0.875,0.875,0.875
know.5910,1.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.625,1.0
know.67,1.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.5,0.125,1.0,0.5,0.625,0.5
know.7240,1.0,0.5,0.25,0.5,0.375,1.0,1.0,1.0,0.875,0.125,1.0,1.0,0.75,0.625
know.735,0.75,0.25,0.25,0.5,0.375,1.0,1.0,1.0,0.875,0.75,0.875,0.75,0.75,0.5
know.7410,1.0,0.4285714285714286,0.0,0.25,0.14285714285714285,1.0,0.8571428571428572,1.0,0.75,0.2142857142857143,1.0,0.8928571428571428,0.6785714285714286,0.7142857142857143
know.7455,1.0,0.75,0.0,0.625,0.375,0.75,1.0,1.0,0.75,0.5,1.0,0.875,0.5,0.5
know.7607,1.0,0.75,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75,0.5
know.7725,1.0,0.875,0.0,0.375,0.375,1.0,1.0,1.0,0.875,0.375,0.875,1.0,1.0,0.875
know.7969,1.0,0.75,0.0,0.625,0.375,1.0,1.0,1.0,0.625,0.0,1.0,0.875,0.375,0.875
know.8313,1.0,0.5,0.0,0.375,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.375,1.0
know.9220,1.0,0.25,0.0,0.375,0.375,1.0,1.0,1.0,0.875,0.0,1.0,0.875,0.375,0.5
know.9282,0.875,0.5,0.25,0.625,0.375,0.75,1.0,1.0,0.75,0.375,1.0,0.875,0.625,0.875
know.9456,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.25,0.0,1.0,0.5,1.0,1.0
know.9664,0.875,0.625,0.0,0.625,0.375,1.0,1.0,1.0,0.75,0.75,0.875,0.75,0.625,0.75
know.9769,0.875,0.5,0.0,0.25,0.0,1.0,1.0,1.0,0.75,0.375,1.0,0.875,0.75,0.875
know.9771,1.0,0.375,0.25,0.75,0.5,1.0,1.0,1.0,0.875,0.0,1.0,1.0,0.625,0.875
know.9801,1.0,0.5,0.0,0.25,0.0,1.0,1.0,1.0,0.875,0.0,1.0,1.0,0.875,0.5
know.9828,1.0,0.625,0.125,0.375,0.0,1.0,1.0,1.0,1.0,0.625,1.0,1.0,0.875,1.0
laud.4650,1.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.25,0.5
laugh.12396,1.0,0.125,0.0,0.0,0.0,1.0,1.0,1.0,0.875,0.5,1.0,1.0,0.875,1.0
launch.22,1.0,0.875,0.25,0.375,0.375,0.875,1.0,1.0,1.0,0.375,1.0,1.0,1.0,0.5
launch.594,1.0,0.75,0.0,0.375,0.0,1.0,1.0,1.0,1.0,0.625,1.0,0.875,0.75,1.0
launch.6126,1.0,0.125,0.125,0.5,0.375,1.0,1.0,1.0,1.0,0.875,0.5,1.0,1.0,1.0
launch.6131,1.0,0.0,0.0,0.625,0.375,1.0,1.0,1.0,1.0,0.75,0.875,1.0,0.875,1.0
lay.268,0.0,0.125,0.125,0.25,0.0,0.75,0.875,1.0,0.875,0.125,0.0,0.0,0.125,0.125
lay.8292,0.75,0.625,0.375,0.5,0.0,0.875,1.0,1.0,0.875,0.875,0.875,0.875,0.5,0.75
lead.1536,0.0,0.125,0.125,0.375,0.0,0.625,0.875,0.8571428571428571,0.875,0.125,0.0,0.125,0.125,0.375
lead.4522,1.0,0.625,0.125,0.75,0.75,0.875,1.0,1.0,0.875,0.125,1.0,0.875,0.75,1.0
lead.757,0.0,0.125,0.125,0.5,0.0,0.625,0.75,1.0,0.875,0.5,0.125,0.125,0.875,0.375
lead.980,0.0,0.375,0.0,0.125,0.0,0.5,0.5,1.0,0.5,0.75,0.0,0.0,0.0,1.0
learn.8771,1.0,0.5,0.375,1.0,1.0,1.0,1.0,1.0,0.875,0.125,1.0,0.75,0.875,1.0
leave.10656,0.875,0.5,0.125,0.5,0.0,0.875,1.0,1.0,0.875,0.125,1.0,0.875,0.75,0.875
leave.11006,0.875,0.5,0.375,0.25,0.0,1.0,1.0,1.0,0.75,0.375,1.0,0.625,0.0,0.875
leave.11106,0.0,0.375,0.375,0.5,0.25,1.0,1.0,1.0,0.875,0.5,0.0,0.375,0.25,0.5
leave.11525,1.0,0.875,0.125,0.375,0.0,0.875,1.0,0.8571428571428571,0.875,0.875,1.0,1.0,0.875,1.0
leave.1286,0.875,0.375,0.125,0.25,0.0,0.875,1.0,1.0,0.875,0.625,1.0,1.0,0.5,1.0
leave.3010,1.0,1.0,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875,0.5
leave.3268,1.0,0.25,0.0,0.125,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.75,1.0
leave.3877,0.625,0.125,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.125,1.0
leave.599,0.0,1.0,0.75,0.375,0.5,1.0,1.0,1.0,0.5,0.125,0.0,0.0,0.0,1.0
leave.781,1.0,0.75,0.125,0.375,0.0,1.0,1.0,1.0,0.875,0.25,0.5,0.875,0.375,0.75
leave.836,1.0,0.5,0.0,0.375,0.375,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5
leave.9312,0.125,0.25,0.0,0.625,0.375,0.875,0.875,0.8571428571428571,0.625,0.625,0.125,0.125,0.25,0.75
